trip_id,date,time,route_id,route_name,transport_type,vehicle_id,source_stop,destination_stop,distance_km,vehicle_capacity,passenger_count,ticket_price,revenue,delay_minutes,travel_time_mins,status
TRIP-10128,2024-01-04,19:30:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,7,40,Moderate Delay
TRIP-10129,2024-01-04,10:30:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-10130,2024-01-04,15:00:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,244,40.0,9760.0,0,30,On-Time
TRIP-10131,2024-01-04,17:40:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-03,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-10132,2024-01-04,18:10:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,6,34,Moderate Delay
TRIP-10133,2024-01-04,08:20:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,0,55,On-Time
TRIP-10134,2024-01-04,16:30:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,558,25.0,13950.0,0,55,On-Time
TRIP-10135,2024-01-04,19:30:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,5,57,Moderate Delay
TRIP-10136,2024-01-04,07:45:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,356,30.0,10680.0,6,69,Moderate Delay
TRIP-10137,2024-01-04,17:30:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,0,65,On-Time
TRIP-10138,2024-01-04,18:50:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,0,65,On-Time
TRIP-10139,2024-01-04,22:20:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,237,30.0,7110.0,0,65,On-Time
TRIP-10140,2024-01-04,06:30:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-08,East Ring Hub,West Ring Hub,18.0,85,18,35.0,630.0,9,36,Moderate Delay
TRIP-10141,2024-01-04,09:40:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-10142,2024-01-04,10:50:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-08,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,27,47,Major Delay
TRIP-10143,2024-01-04,20:20:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,56,35.0,1960.0,0,32,On-Time
TRIP-10144,2024-01-05,09:10:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,60,30.0,1800.0,5,47,Moderate Delay
TRIP-10145,2024-01-05,14:20:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E104,Central Railway Station,Cyber City Tech Park,16.5,60,40,30.0,1200.0,9,50,Moderate Delay
TRIP-10146,2024-01-05,18:20:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E105,Central Railway Station,Cyber City Tech Park,16.5,60,64,30.0,1920.0,0,45,On-Time
TRIP-10147,2024-01-05,10:15:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,49,90.0,4410.0,4,62,Moderate Delay
TRIP-10148,2024-01-05,14:40:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,26,90.0,2340.0,7,64,Moderate Delay
TRIP-10149,2024-01-05,18:50:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,10,66,Moderate Delay
TRIP-10150,2024-01-05,06:00:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,17,25.0,425.0,0,38,On-Time
TRIP-10151,2024-01-05,07:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,29,25.0,725.0,3,39,On-Time
TRIP-10152,2024-01-05,13:40:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,40,25.0,1000.0,0,38,On-Time
TRIP-10153,2024-01-05,15:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,46,25.0,1150.0,0,38,On-Time
TRIP-10154,2024-01-05,16:45:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,57,25.0,1425.0,0,38,On-Time
TRIP-10155,2024-01-05,09:30:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,0,32,On-Time
TRIP-10156,2024-01-05,11:10:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,37,20.0,740.0,0,32,On-Time
TRIP-10157,2024-01-05,12:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U407,State University North Gate,City Commercial Center,11.0,60,38,20.0,760.0,0,32,On-Time
TRIP-10158,2024-01-05,16:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,51,20.0,1020.0,0,32,On-Time
TRIP-10159,2024-01-05,07:40:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,142,45.0,6390.0,0,35,On-Time
TRIP-10160,2024-01-05,13:00:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,146,45.0,6570.0,0,35,On-Time
TRIP-10161,2024-01-05,19:40:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,293,45.0,13185.0,7,38,Moderate Delay
TRIP-10162,2024-01-05,21:10:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,148,45.0,6660.0,0,35,On-Time
TRIP-10163,2024-01-05,06:00:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,76,40.0,3040.0,0,30,On-Time
TRIP-10164,2024-01-05,08:45:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,308,40.0,12320.0,6,34,Moderate Delay
TRIP-10165,2024-01-05,16:50:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,215,40.0,8600.0,0,30,On-Time
TRIP-10166,2024-01-05,18:20:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-10167,2024-01-05,20:40:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-07,East Suburb Terminal,Financial District Hub,21.0,320,202,40.0,8080.0,0,30,On-Time
TRIP-10168,2024-01-05,21:20:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,129,40.0,5160.0,0,30,On-Time
TRIP-10169,2024-01-05,08:45:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,6,58,Moderate Delay
TRIP-10170,2024-01-05,15:15:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,573,25.0,14325.0,0,55,On-Time
TRIP-10171,2024-01-05,16:10:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,602,25.0,15050.0,0,55,On-Time
TRIP-10172,2024-01-05,11:15:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-607,Northern Industrial Zone,South Terminal Intermodal,42.5,750,480,30.0,14400.0,9,70,Moderate Delay
TRIP-10173,2024-01-05,13:40:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,460,30.0,13800.0,0,65,On-Time
TRIP-10174,2024-01-05,16:10:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,558,30.0,16740.0,3,67,On-Time
TRIP-10175,2024-01-05,11:50:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,62,35.0,2170.0,0,32,On-Time
TRIP-10176,2024-01-05,13:50:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,50,35.0,1750.0,0,32,On-Time
TRIP-10177,2024-01-05,21:10:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,40,35.0,1400.0,6,36,Moderate Delay
TRIP-10178,2024-01-06,08:00:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E110,Central Railway Station,Cyber City Tech Park,16.5,60,56,30.0,1680.0,0,45,On-Time
TRIP-10179,2024-01-06,13:50:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-10180,2024-01-06,14:10:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E109,Central Railway Station,Cyber City Tech Park,16.5,60,22,30.0,660.0,0,45,On-Time
TRIP-10181,2024-01-06,15:15:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,28,30.0,840.0,0,45,On-Time
TRIP-10182,2024-01-06,18:00:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,46,30.0,1380.0,28,62,Major Delay
TRIP-10183,2024-01-06,07:15:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,18,90.0,1620.0,0,60,On-Time
TRIP-10184,2024-01-06,10:10:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,35,90.0,3150.0,0,60,On-Time
TRIP-10185,2024-01-06,15:10:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,25,90.0,2250.0,5,62,Moderate Delay
TRIP-10186,2024-01-06,16:40:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,27,90.0,2430.0,0,60,On-Time
TRIP-10187,2024-01-06,21:10:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,19,90.0,1710.0,0,60,On-Time
TRIP-10188,2024-01-06,11:15:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,23,25.0,575.0,0,38,On-Time
TRIP-10189,2024-01-06,19:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,42,25.0,1050.0,34,67,Major Delay
TRIP-10190,2024-01-06,22:40:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,13,25.0,325.0,0,38,On-Time
TRIP-10191,2024-01-06,11:15:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,23,20.0,460.0,0,32,On-Time
TRIP-10192,2024-01-06,12:10:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,22,20.0,440.0,8,38,Moderate Delay
TRIP-10193,2024-01-06,15:45:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,35,20.0,700.0,8,38,Moderate Delay
TRIP-10194,2024-01-06,18:45:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,53,20.0,1060.0,28,57,Major Delay
TRIP-10195,2024-01-06,06:40:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,64,45.0,2880.0,0,35,On-Time
TRIP-10196,2024-01-06,07:50:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,131,45.0,5895.0,0,35,On-Time
TRIP-10197,2024-01-06,16:15:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,167,45.0,7515.0,0,35,On-Time
TRIP-10198,2024-01-06,20:20:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,199,45.0,8955.0,0,35,On-Time
TRIP-10199,2024-01-06,06:00:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,64,40.0,2560.0,0,30,On-Time
TRIP-10200,2024-01-06,08:40:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,308,40.0,12320.0,0,30,On-Time
TRIP-10201,2024-01-06,10:00:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,258,40.0,10320.0,7,36,Moderate Delay
TRIP-10202,2024-01-06,12:00:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,160,40.0,6400.0,0,30,On-Time
TRIP-10203,2024-01-06,13:40:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-03,East Suburb Terminal,Financial District Hub,21.0,320,110,40.0,4400.0,0,30,On-Time
TRIP-10204,2024-01-06,17:50:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,284,40.0,11360.0,0,30,On-Time
TRIP-10205,2024-01-06,12:00:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-504,Coastal Harbor Junction,Old City Main Junction,38.0,750,389,25.0,9725.0,0,55,On-Time
TRIP-10206,2024-01-06,15:50:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,309,25.0,7725.0,0,55,On-Time
TRIP-10207,2024-01-06,14:10:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,328,30.0,9840.0,0,65,On-Time
TRIP-10208,2024-01-06,16:40:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,463,30.0,13890.0,0,65,On-Time
TRIP-10209,2024-01-06,07:15:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,31,35.0,1085.0,5,35,Moderate Delay
TRIP-10210,2024-01-06,08:15:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,65,35.0,2275.0,26,51,Major Delay
TRIP-10211,2024-01-06,12:30:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,31,35.0,1085.0,0,32,On-Time
TRIP-10212,2024-01-06,19:00:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,76,35.0,2660.0,0,32,On-Time
TRIP-10213,2024-01-07,11:45:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-10214,2024-01-07,13:50:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,26,30.0,780.0,0,45,On-Time
TRIP-10215,2024-01-07,17:30:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,59,30.0,1770.0,15,55,Moderate Delay
TRIP-10216,2024-01-07,09:50:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,53,90.0,4770.0,35,80,Major Delay
TRIP-10217,2024-01-07,10:10:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A206,International Airport Terminal 2,Downtown Central Terminal,28.0,50,30,90.0,2700.0,0,60,On-Time
TRIP-10218,2024-01-07,14:40:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,22,90.0,1980.0,0,60,On-Time
TRIP-10219,2024-01-07,17:15:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,42,90.0,3780.0,16,73,Major Delay
TRIP-10220,2024-01-07,18:50:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,43,90.0,3870.0,0,60,On-Time
TRIP-10221,2024-01-07,08:45:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,49,25.0,1225.0,0,38,On-Time
TRIP-10222,2024-01-07,10:15:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,44,25.0,1100.0,26,52,Major Delay
TRIP-10223,2024-01-07,22:15:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,13,25.0,325.0,0,38,On-Time
TRIP-10224,2024-01-07,08:20:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,57,20.0,1140.0,22,50,Major Delay
TRIP-10225,2024-01-07,10:20:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,35,20.0,700.0,9,38,Moderate Delay
TRIP-10226,2024-01-07,11:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,30,20.0,600.0,0,32,On-Time
TRIP-10227,2024-01-07,15:00:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,24,20.0,480.0,0,32,On-Time
TRIP-10228,2024-01-07,20:45:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,35,20.0,700.0,0,32,On-Time
TRIP-10229,2024-01-07,07:00:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,122,45.0,5490.0,0,35,On-Time
TRIP-10230,2024-01-07,10:15:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,257,45.0,11565.0,6,40,Moderate Delay
TRIP-10231,2024-01-07,13:40:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,125,45.0,5625.0,0,35,On-Time
TRIP-10232,2024-01-07,18:15:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,243,45.0,10935.0,0,35,On-Time
TRIP-10233,2024-01-07,22:20:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,81,45.0,3645.0,0,35,On-Time
TRIP-10234,2024-01-07,10:50:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,188,40.0,7520.0,8,37,Moderate Delay
TRIP-10235,2024-01-07,13:40:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,110,40.0,4400.0,0,30,On-Time
TRIP-10236,2024-01-07,20:30:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,215,40.0,8600.0,0,30,On-Time
TRIP-10237,2024-01-07,21:45:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,95,40.0,3800.0,9,35,Moderate Delay
TRIP-10238,2024-01-07,08:50:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,691,25.0,17275.0,0,55,On-Time
TRIP-10239,2024-01-07,14:10:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,320,25.0,8000.0,0,55,On-Time
TRIP-10240,2024-01-07,18:15:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,724,25.0,18100.0,4,57,Moderate Delay
TRIP-10241,2024-01-07,13:15:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,294,30.0,8820.0,0,65,On-Time
TRIP-10242,2024-01-07,14:30:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,338,30.0,10140.0,0,65,On-Time
TRIP-10243,2024-01-07,16:30:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,522,30.0,15660.0,0,65,On-Time
TRIP-10244,2024-01-07,21:30:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-607,Northern Industrial Zone,South Terminal Intermodal,42.5,750,284,30.0,8520.0,0,65,On-Time
